run_id,task_id,family,branch,variant,runtime
runtime1-final-0279,tau2-retail-23,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0280,tau2-retail-1,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0281,agentdojo-workspace-UserTask20,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0282,tau2-retail-12,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0283,tau2-retail-2,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0284,tau2-retail-2,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0285,agentdojo-workspace-UserTask25,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0286,tau2-retail-8,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0287,tau2-retail-23,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0288,agentdojo-workspace-UserTask21,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0289,agentdojo-workspace-UserTask25,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0290,tau2-retail-23,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0291,tau2-retail-1,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0292,tau2-retail-2,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0293,tau2-retail-9,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0294,tau2-retail-10,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0295,tau2-retail-12,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0296,agentdojo-workspace-UserTask25,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0297,tau2-retail-2,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0298,tau2-retail-12,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0299,tau2-retail-13,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0300,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0301,agentdojo-workspace-UserTask20,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0302,agentdojo-workspace-UserTask25,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0303,tau2-retail-23,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0304,tau2-retail-0,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0305,agentdojo-workspace-UserTask7,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0306,tau2-retail-22,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0307,tau2-retail-12,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0308,tau2-retail-1,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0309,tau2-retail-2,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0310,tau2-retail-23,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0311,agentdojo-workspace-UserTask25,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0312,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0313,tau2-retail-13,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0314,tau2-retail-10,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0315,tau2-retail-13,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0316,tau2-retail-8,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0317,tau2-retail-13,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0318,tau2-retail-13,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0319,tau2-retail-9,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0320,tau2-retail-2,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0321,agentdojo-workspace-UserTask20,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0322,agentdojo-workspace-UserTask20,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0323,tau2-retail-8,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0324,tau2-retail-23,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0325,tau2-retail-8,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0326,tau2-retail-23,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0327,agentdojo-workspace-UserTask7,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0328,agentdojo-workspace-UserTask20,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0329,tau2-retail-8,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0330,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0331,agentdojo-workspace-UserTask7,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0332,tau2-retail-2,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0333,tau2-retail-1,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0334,agentdojo-slack-UserTask1,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0335,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0336,tau2-retail-9,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0337,agentdojo-slack-UserTask1,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0338,tau2-retail-13,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0339,agentdojo-workspace-UserTask25,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0340,agentdojo-slack-UserTask1,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0341,tau2-retail-22,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0342,tau2-retail-1,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0343,tau2-retail-12,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0344,agentdojo-slack-UserTask1,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0345,tau2-retail-12,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0346,tau2-retail-2,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0347,agentdojo-workspace-UserTask25,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0348,tau2-retail-17,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0349,tau2-retail-10,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0350,tau2-retail-0,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0351,tau2-retail-0,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0352,tau2-retail-1,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0353,tau2-retail-13,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0354,agentdojo-workspace-UserTask25,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0355,tau2-retail-10,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0356,tau2-retail-17,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0357,tau2-retail-17,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0358,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0359,tau2-retail-0,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0360,agentdojo-workspace-UserTask20,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0361,tau2-retail-12,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0362,tau2-retail-0,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0363,agentdojo-workspace-UserTask21,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0364,tau2-retail-23,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0365,tau2-retail-8,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0366,agentdojo-slack-UserTask1,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0367,tau2-retail-1,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0368,tau2-retail-22,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0369,agentdojo-workspace-UserTask20,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0370,tau2-retail-12,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0371,tau2-retail-1,AUTHORIZATION,0,M3,Microsoft Agent Framework
runtime1-final-0372,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0373,tau2-retail-17,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
runtime1-final-0374,tau2-retail-23,AUTHORIZATION,0,M2,Microsoft Agent Framework
runtime1-final-0375,tau2-retail-12,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
runtime1-final-0376,tau2-retail-2,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0377,agentdojo-slack-UserTask1,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0378,tau2-retail-9,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0379,tau2-retail-2,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
runtime1-final-0380,agentdojo-slack-UserTask1,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
runtime1-final-0381,agentdojo-slack-UserTask1,AUTHORIZATION,1,M2,Microsoft Agent Framework
runtime1-final-0382,agentdojo-workspace-UserTask25,AUTHORIZATION,1,M3,Microsoft Agent Framework
runtime1-final-0383,tau2-retail-10,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
