run_id,task_id,family,branch,variant,runtime
r1-11-AUTHORIZATION-0-1-M0,tau2-retail-13,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-1-M1,tau2-retail-13,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-1-M2,tau2-retail-13,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-1-M3,tau2-retail-13,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-2-M0,tau2-retail-13,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-2-M1,tau2-retail-13,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-2-M2,tau2-retail-13,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-11-AUTHORIZATION-0-2-M3,tau2-retail-13,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-0-M0,tau2-retail-13,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-0-M1,tau2-retail-13,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-0-M2,tau2-retail-13,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-0-M3,tau2-retail-13,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-1-M0,tau2-retail-13,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-1-M1,tau2-retail-13,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-1-M2,tau2-retail-13,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-1-M3,tau2-retail-13,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-2-M0,tau2-retail-13,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-2-M1,tau2-retail-13,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-2-M2,tau2-retail-13,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-11-AUTHORIZATION-1-2-M3,tau2-retail-13,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-0-M0,tau2-retail-13,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-0-M1,tau2-retail-13,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-0-M2,tau2-retail-13,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-0-M3,tau2-retail-13,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-1-M0,tau2-retail-13,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-1-M1,tau2-retail-13,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-1-M2,tau2-retail-13,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-1-M3,tau2-retail-13,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-2-M0,tau2-retail-13,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-2-M1,tau2-retail-13,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-2-M2,tau2-retail-13,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-0-2-M3,tau2-retail-13,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-0-M0,tau2-retail-13,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-0-M1,tau2-retail-13,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-0-M2,tau2-retail-13,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-0-M3,tau2-retail-13,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-1-M0,tau2-retail-13,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-1-M1,tau2-retail-13,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-1-M2,tau2-retail-13,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-1-M3,tau2-retail-13,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-2-M0,tau2-retail-13,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-2-M1,tau2-retail-13,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-2-M2,tau2-retail-13,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-11-PROVENANCE_HISTORY-1-2-M3,tau2-retail-13,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-0-M0,tau2-retail-14,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-0-M1,tau2-retail-14,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-0-M2,tau2-retail-14,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-0-M3,tau2-retail-14,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-1-M0,tau2-retail-14,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-1-M1,tau2-retail-14,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-1-M2,tau2-retail-14,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-1-M3,tau2-retail-14,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-2-M0,tau2-retail-14,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-2-M1,tau2-retail-14,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-2-M2,tau2-retail-14,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-0-2-M3,tau2-retail-14,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-0-M0,tau2-retail-14,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-0-M1,tau2-retail-14,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-0-M2,tau2-retail-14,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-0-M3,tau2-retail-14,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-1-M0,tau2-retail-14,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-1-M1,tau2-retail-14,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-1-M2,tau2-retail-14,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-1-M3,tau2-retail-14,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-2-M0,tau2-retail-14,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-2-M1,tau2-retail-14,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-2-M2,tau2-retail-14,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-12-AUTHORIZATION-1-2-M3,tau2-retail-14,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-0-M0,tau2-retail-14,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-0-M1,tau2-retail-14,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-0-M2,tau2-retail-14,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-0-M3,tau2-retail-14,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-1-M0,tau2-retail-14,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-1-M1,tau2-retail-14,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-1-M2,tau2-retail-14,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-1-M3,tau2-retail-14,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-2-M0,tau2-retail-14,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-2-M1,tau2-retail-14,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-2-M2,tau2-retail-14,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-0-2-M3,tau2-retail-14,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-0-M0,tau2-retail-14,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-0-M1,tau2-retail-14,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-0-M2,tau2-retail-14,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-0-M3,tau2-retail-14,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-1-M0,tau2-retail-14,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-1-M1,tau2-retail-14,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-1-M2,tau2-retail-14,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-1-M3,tau2-retail-14,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-2-M0,tau2-retail-14,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-2-M1,tau2-retail-14,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-2-M2,tau2-retail-14,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-12-PROVENANCE_HISTORY-1-2-M3,tau2-retail-14,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-0-M0,tau2-retail-16,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-0-M1,tau2-retail-16,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-0-M2,tau2-retail-16,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-0-M3,tau2-retail-16,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-1-M0,tau2-retail-16,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-1-M1,tau2-retail-16,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-1-M2,tau2-retail-16,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-1-M3,tau2-retail-16,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-2-M0,tau2-retail-16,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-2-M1,tau2-retail-16,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-2-M2,tau2-retail-16,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-0-2-M3,tau2-retail-16,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-0-M0,tau2-retail-16,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-0-M1,tau2-retail-16,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-0-M2,tau2-retail-16,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-0-M3,tau2-retail-16,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-1-M0,tau2-retail-16,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-1-M1,tau2-retail-16,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-1-M2,tau2-retail-16,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-1-M3,tau2-retail-16,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-2-M0,tau2-retail-16,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-2-M1,tau2-retail-16,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-2-M2,tau2-retail-16,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-13-AUTHORIZATION-1-2-M3,tau2-retail-16,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-0-M0,tau2-retail-16,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-0-M1,tau2-retail-16,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-0-M2,tau2-retail-16,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-0-M3,tau2-retail-16,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-1-M0,tau2-retail-16,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-1-M1,tau2-retail-16,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-1-M2,tau2-retail-16,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-1-M3,tau2-retail-16,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-2-M0,tau2-retail-16,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-2-M1,tau2-retail-16,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-2-M2,tau2-retail-16,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-0-2-M3,tau2-retail-16,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-0-M0,tau2-retail-16,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-0-M1,tau2-retail-16,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-0-M2,tau2-retail-16,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-0-M3,tau2-retail-16,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-1-M0,tau2-retail-16,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-1-M1,tau2-retail-16,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-1-M2,tau2-retail-16,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-1-M3,tau2-retail-16,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-2-M0,tau2-retail-16,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-2-M1,tau2-retail-16,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-2-M2,tau2-retail-16,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-13-PROVENANCE_HISTORY-1-2-M3,tau2-retail-16,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-0-M0,tau2-retail-17,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-0-M1,tau2-retail-17,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-0-M2,tau2-retail-17,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-0-M3,tau2-retail-17,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-1-M0,tau2-retail-17,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-1-M1,tau2-retail-17,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-1-M2,tau2-retail-17,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-1-M3,tau2-retail-17,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-2-M0,tau2-retail-17,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-2-M1,tau2-retail-17,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-2-M2,tau2-retail-17,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-0-2-M3,tau2-retail-17,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-0-M0,tau2-retail-17,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-0-M1,tau2-retail-17,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-0-M2,tau2-retail-17,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-0-M3,tau2-retail-17,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-1-M0,tau2-retail-17,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-1-M1,tau2-retail-17,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-1-M2,tau2-retail-17,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-1-M3,tau2-retail-17,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-2-M0,tau2-retail-17,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-2-M1,tau2-retail-17,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-2-M2,tau2-retail-17,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-14-AUTHORIZATION-1-2-M3,tau2-retail-17,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-0-M0,tau2-retail-17,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-0-M1,tau2-retail-17,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-0-M2,tau2-retail-17,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-0-M3,tau2-retail-17,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-1-M0,tau2-retail-17,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-1-M1,tau2-retail-17,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-1-M2,tau2-retail-17,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-1-M3,tau2-retail-17,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-2-M0,tau2-retail-17,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-2-M1,tau2-retail-17,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-2-M2,tau2-retail-17,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-0-2-M3,tau2-retail-17,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-0-M0,tau2-retail-17,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-0-M1,tau2-retail-17,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-0-M2,tau2-retail-17,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-0-M3,tau2-retail-17,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-1-M0,tau2-retail-17,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-1-M1,tau2-retail-17,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-1-M2,tau2-retail-17,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-1-M3,tau2-retail-17,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-2-M0,tau2-retail-17,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-2-M1,tau2-retail-17,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-2-M2,tau2-retail-17,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-14-PROVENANCE_HISTORY-1-2-M3,tau2-retail-17,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-0-M0,tau2-retail-18,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-0-M1,tau2-retail-18,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-0-M2,tau2-retail-18,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-0-M3,tau2-retail-18,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-1-M0,tau2-retail-18,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-1-M1,tau2-retail-18,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-1-M2,tau2-retail-18,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-1-M3,tau2-retail-18,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-2-M0,tau2-retail-18,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-2-M1,tau2-retail-18,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-2-M2,tau2-retail-18,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-0-2-M3,tau2-retail-18,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-0-M0,tau2-retail-18,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-0-M1,tau2-retail-18,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-0-M2,tau2-retail-18,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-0-M3,tau2-retail-18,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-1-M0,tau2-retail-18,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-1-M1,tau2-retail-18,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-1-M2,tau2-retail-18,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-1-M3,tau2-retail-18,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-2-M0,tau2-retail-18,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-2-M1,tau2-retail-18,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-2-M2,tau2-retail-18,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-15-AUTHORIZATION-1-2-M3,tau2-retail-18,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-0-M0,tau2-retail-18,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-0-M1,tau2-retail-18,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-0-M2,tau2-retail-18,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-0-M3,tau2-retail-18,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-1-M0,tau2-retail-18,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-1-M1,tau2-retail-18,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-1-M2,tau2-retail-18,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-1-M3,tau2-retail-18,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-2-M0,tau2-retail-18,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-2-M1,tau2-retail-18,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-2-M2,tau2-retail-18,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-0-2-M3,tau2-retail-18,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-15-PROVENANCE_HISTORY-1-0-M0,tau2-retail-18,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
