run_id,task_id,family,branch,variant,runtime
r2-4-PROVENANCE_HISTORY-0-2-M2,tau2-retail-6,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-0-2-M3,tau2-retail-6,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-0-M0,tau2-retail-6,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-0-M1,tau2-retail-6,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-0-M2,tau2-retail-6,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-0-M3,tau2-retail-6,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-1-M0,tau2-retail-6,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-1-M1,tau2-retail-6,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-1-M2,tau2-retail-6,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-1-M3,tau2-retail-6,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-2-M0,tau2-retail-6,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-2-M1,tau2-retail-6,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-2-M2,tau2-retail-6,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-4-PROVENANCE_HISTORY-1-2-M3,tau2-retail-6,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-0-M0,tau2-retail-7,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-0-M1,tau2-retail-7,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-0-M2,tau2-retail-7,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-0-M3,tau2-retail-7,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-1-M0,tau2-retail-7,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-1-M1,tau2-retail-7,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-1-M2,tau2-retail-7,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-1-M3,tau2-retail-7,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-2-M0,tau2-retail-7,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-2-M1,tau2-retail-7,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-2-M2,tau2-retail-7,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-0-2-M3,tau2-retail-7,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-0-M0,tau2-retail-7,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-0-M1,tau2-retail-7,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-0-M2,tau2-retail-7,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-0-M3,tau2-retail-7,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-1-M0,tau2-retail-7,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-1-M1,tau2-retail-7,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-1-M2,tau2-retail-7,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-1-M3,tau2-retail-7,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-2-M0,tau2-retail-7,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-2-M1,tau2-retail-7,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-2-M2,tau2-retail-7,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-5-AUTHORIZATION-1-2-M3,tau2-retail-7,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-0-M0,tau2-retail-7,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-0-M1,tau2-retail-7,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-0-M2,tau2-retail-7,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-0-M3,tau2-retail-7,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-1-M0,tau2-retail-7,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-1-M1,tau2-retail-7,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-1-M2,tau2-retail-7,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-1-M3,tau2-retail-7,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-2-M0,tau2-retail-7,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-2-M1,tau2-retail-7,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-2-M2,tau2-retail-7,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-0-2-M3,tau2-retail-7,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-0-M0,tau2-retail-7,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-0-M1,tau2-retail-7,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-0-M2,tau2-retail-7,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-0-M3,tau2-retail-7,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-1-M0,tau2-retail-7,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-1-M1,tau2-retail-7,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-1-M2,tau2-retail-7,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-1-M3,tau2-retail-7,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-2-M0,tau2-retail-7,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-2-M1,tau2-retail-7,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-2-M2,tau2-retail-7,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-5-PROVENANCE_HISTORY-1-2-M3,tau2-retail-7,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-0-M0,tau2-retail-8,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-0-M1,tau2-retail-8,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-0-M2,tau2-retail-8,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-0-M3,tau2-retail-8,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-1-M0,tau2-retail-8,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-1-M1,tau2-retail-8,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-1-M2,tau2-retail-8,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-1-M3,tau2-retail-8,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-2-M0,tau2-retail-8,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-2-M1,tau2-retail-8,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-2-M2,tau2-retail-8,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-0-2-M3,tau2-retail-8,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-0-M0,tau2-retail-8,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-0-M1,tau2-retail-8,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-0-M2,tau2-retail-8,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-0-M3,tau2-retail-8,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-1-M0,tau2-retail-8,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-1-M1,tau2-retail-8,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-1-M2,tau2-retail-8,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-1-M3,tau2-retail-8,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-2-M0,tau2-retail-8,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-2-M1,tau2-retail-8,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-2-M2,tau2-retail-8,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-6-AUTHORIZATION-1-2-M3,tau2-retail-8,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-0-M0,tau2-retail-8,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-0-M1,tau2-retail-8,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-0-M2,tau2-retail-8,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-0-M3,tau2-retail-8,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-1-M0,tau2-retail-8,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-1-M1,tau2-retail-8,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-1-M2,tau2-retail-8,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-1-M3,tau2-retail-8,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-2-M0,tau2-retail-8,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-2-M1,tau2-retail-8,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-2-M2,tau2-retail-8,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-0-2-M3,tau2-retail-8,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-0-M0,tau2-retail-8,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-0-M1,tau2-retail-8,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-0-M2,tau2-retail-8,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-0-M3,tau2-retail-8,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-1-M0,tau2-retail-8,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-1-M1,tau2-retail-8,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-1-M2,tau2-retail-8,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-1-M3,tau2-retail-8,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-2-M0,tau2-retail-8,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-2-M1,tau2-retail-8,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-2-M2,tau2-retail-8,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-6-PROVENANCE_HISTORY-1-2-M3,tau2-retail-8,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-0-M0,tau2-retail-9,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-0-M1,tau2-retail-9,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-0-M2,tau2-retail-9,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-0-M3,tau2-retail-9,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-1-M0,tau2-retail-9,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-1-M1,tau2-retail-9,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-1-M2,tau2-retail-9,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-1-M3,tau2-retail-9,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-2-M0,tau2-retail-9,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-2-M1,tau2-retail-9,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-2-M2,tau2-retail-9,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-0-2-M3,tau2-retail-9,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-0-M0,tau2-retail-9,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-0-M1,tau2-retail-9,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-0-M2,tau2-retail-9,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-0-M3,tau2-retail-9,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-1-M0,tau2-retail-9,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-1-M1,tau2-retail-9,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-1-M2,tau2-retail-9,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-1-M3,tau2-retail-9,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-2-M0,tau2-retail-9,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-2-M1,tau2-retail-9,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-2-M2,tau2-retail-9,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-7-AUTHORIZATION-1-2-M3,tau2-retail-9,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-0-M0,tau2-retail-9,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-0-M1,tau2-retail-9,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-0-M2,tau2-retail-9,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-0-M3,tau2-retail-9,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-1-M0,tau2-retail-9,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-1-M1,tau2-retail-9,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-1-M2,tau2-retail-9,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-1-M3,tau2-retail-9,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-2-M0,tau2-retail-9,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-2-M1,tau2-retail-9,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-2-M2,tau2-retail-9,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-0-2-M3,tau2-retail-9,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-0-M0,tau2-retail-9,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-0-M1,tau2-retail-9,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-0-M2,tau2-retail-9,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-0-M3,tau2-retail-9,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-1-M0,tau2-retail-9,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-1-M1,tau2-retail-9,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-1-M2,tau2-retail-9,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-1-M3,tau2-retail-9,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-2-M0,tau2-retail-9,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-2-M1,tau2-retail-9,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-2-M2,tau2-retail-9,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-7-PROVENANCE_HISTORY-1-2-M3,tau2-retail-9,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-0-M0,tau2-retail-10,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-0-M1,tau2-retail-10,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-0-M2,tau2-retail-10,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-0-M3,tau2-retail-10,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-1-M0,tau2-retail-10,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-1-M1,tau2-retail-10,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-1-M2,tau2-retail-10,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-1-M3,tau2-retail-10,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-2-M0,tau2-retail-10,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-2-M1,tau2-retail-10,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-2-M2,tau2-retail-10,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-0-2-M3,tau2-retail-10,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-0-M0,tau2-retail-10,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-0-M1,tau2-retail-10,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-0-M2,tau2-retail-10,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-0-M3,tau2-retail-10,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-1-M0,tau2-retail-10,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-1-M1,tau2-retail-10,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-1-M2,tau2-retail-10,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-1-M3,tau2-retail-10,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-2-M0,tau2-retail-10,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-2-M1,tau2-retail-10,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-2-M2,tau2-retail-10,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-8-AUTHORIZATION-1-2-M3,tau2-retail-10,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-0-M0,tau2-retail-10,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-0-M1,tau2-retail-10,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-0-M2,tau2-retail-10,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-0-M3,tau2-retail-10,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-1-M0,tau2-retail-10,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-1-M1,tau2-retail-10,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-1-M2,tau2-retail-10,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-1-M3,tau2-retail-10,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-2-M0,tau2-retail-10,PROVENANCE_HISTORY,0,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-2-M1,tau2-retail-10,PROVENANCE_HISTORY,0,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-2-M2,tau2-retail-10,PROVENANCE_HISTORY,0,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-0-2-M3,tau2-retail-10,PROVENANCE_HISTORY,0,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-0-M0,tau2-retail-10,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-0-M1,tau2-retail-10,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-0-M2,tau2-retail-10,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-0-M3,tau2-retail-10,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-1-M0,tau2-retail-10,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-1-M1,tau2-retail-10,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-1-M2,tau2-retail-10,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-1-M3,tau2-retail-10,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-2-M0,tau2-retail-10,PROVENANCE_HISTORY,1,M0,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-2-M1,tau2-retail-10,PROVENANCE_HISTORY,1,M1,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-2-M2,tau2-retail-10,PROVENANCE_HISTORY,1,M2,OpenAI Agents SDK
r2-8-PROVENANCE_HISTORY-1-2-M3,tau2-retail-10,PROVENANCE_HISTORY,1,M3,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-0-M0,tau2-retail-11,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-0-M1,tau2-retail-11,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-0-M2,tau2-retail-11,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-0-M3,tau2-retail-11,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-1-M0,tau2-retail-11,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-1-M1,tau2-retail-11,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-1-M2,tau2-retail-11,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-1-M3,tau2-retail-11,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-2-M0,tau2-retail-11,AUTHORIZATION,0,M0,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-2-M1,tau2-retail-11,AUTHORIZATION,0,M1,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-2-M2,tau2-retail-11,AUTHORIZATION,0,M2,OpenAI Agents SDK
r2-9-AUTHORIZATION-0-2-M3,tau2-retail-11,AUTHORIZATION,0,M3,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-0-M0,tau2-retail-11,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-0-M1,tau2-retail-11,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-0-M2,tau2-retail-11,AUTHORIZATION,1,M2,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-0-M3,tau2-retail-11,AUTHORIZATION,1,M3,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-1-M0,tau2-retail-11,AUTHORIZATION,1,M0,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-1-M1,tau2-retail-11,AUTHORIZATION,1,M1,OpenAI Agents SDK
r2-9-AUTHORIZATION-1-1-M2,tau2-retail-11,AUTHORIZATION,1,M2,OpenAI Agents SDK
