causal,dummy_heavy_ops,dynamic_pir,error,family,framework,group,iteration,logical_actions,passed,profile_id,profile_overflow,public_sessions,resolved_not_admitted,rounds,schedule_misses,semantic_equal,silent_committed_result_loss,workflow
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,1,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,2,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,3,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,4,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,5,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,6,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,7,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,8,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,9,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,10,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,11,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,12,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,13,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,14,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,15,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,16,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,17,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,18,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,19,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,20,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,21,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,22,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,23,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,24,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,25,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,26,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,27,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,28,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,29,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,30,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,31,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,32,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,33,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,34,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,35,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,36,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,37,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,38,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,39,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,40,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,41,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,42,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,43,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,44,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,45,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,46,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,47,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,48,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_30,49,30,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,0,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,1,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,2,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,3,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,4,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,5,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,6,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,7,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,8,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,9,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,10,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,11,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,12,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,13,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,14,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,15,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,16,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,17,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,18,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,19,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,20,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,21,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,22,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,23,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,24,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,25,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,26,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,27,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,28,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,29,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,30,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,31,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,32,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,33,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,34,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,35,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,36,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,37,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,38,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,39,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,40,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,41,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,42,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,43,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,44,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,45,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,46,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,47,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,48,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,,OpenAI Agents SDK,CAUSAL_50,49,50,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,DYNAMIC_SEQUENCE
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,TOOL_TO_AGENT_AS_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
